Time,X,Y,Z,VX,VY,VZ,Euler 0,Euler 1,Euler 2,Euler 3,Omega 1,Omega 2,Omega 3,Latitude,Longitude,Inclination,Heading,Ax,Ay,Az,Alpha 1,Alpha 2,Alpha 3,,timestamp,baro_altitude,imu_accZ
8.67,51.95233417,-204.2932167,2025.057823,7.14281984,-23.84011282,203.5954,0.03906602,0.006340372,-0.095304092,0.994516963,-0.010993097,-0.004087862,12.84012997,55.43112863,-5.699977609,90,0,-0.029924134,1.203793748,-15.95470082,-0.055351804,0.146875116,-0.940841598,,8670,2025.057823,-6.144700824
8.68,52.02376086,-204.5315576,2027.092979,7.142518778,-23.82805738,203.4358128,-0.024797039,0.000229613,-0.095571035,0.994968898,-0.011451939,-0.002587018,12.83072481,55.43112648,-5.699976476,90,0,-0.03018373,1.206495018,-15.95854843,-0.036359684,0.152899416,-0.94019713,,8680,2027.092979,-6.148548429
8.69,52.09518454,-204.769778,2029.126541,7.142215836,-23.81601283,203.2763839,-0.088510754,-0.005885164,-0.095446845,0.991329144,-0.011717947,-0.001037663,12.82132617,55.43112434,-5.699975343,90,0,-0.03038823,1.205589602,-15.94361822,-0.016781835,0.156578313,-0.939543961,,8690,2029.126541,-6.133618217
8.7,52.16660518,-205.0078781,2031.158509,7.141911428,-23.80401149,203.1172814,-0.151813434,-0.011978957,-0.094932241,0.983619808,-0.011786316,0.000536512,12.81193421,55.4311222,-5.699974209,90,0,-0.030405781,1.195996539,-15.88377172,0.003109603,0.157857231,-0.938852284,,8700,2031.158509,-6.073771717
8.71,52.23802276,-205.2458584,2033.188888,7.141605066,-23.79205667,202.958523,-0.214446677,-0.018026956,-0.0940299,0.9718834,-0.011655579,0.002111374,12.80254927,55.43112005,-5.699973076,90,0,-0.030529278,1.188015691,-15.83216825,0.023036956,0.156715812,-0.938120037,,8710,2033.188888,-6.022168254
8.72,52.30943726,-205.4837192,2035.217679,7.1412958,-23.78013703,202.8000506,-0.276154999,-0.024004551,-0.092743713,0.956175084,-0.011326424,0.003662734,12.79317167,55.43111791,-5.699971943,90,0,-0.031006057,1.19031394,-15.83354484,0.042720849,0.153156205,-0.937358845,,8720,2035.217679,-6.023544836
8.73,52.38084865,-205.7214607,2037.244887,7.140982091,-23.76822307,202.6417116,-0.336688461,-0.029887545,-0.091079444,0.936569412,-0.010802924,0.005166585,12.78380166,55.43111577,-5.69997081,90,0,-0.03164648,1.195780652,-15.85128672,0.061881412,0.147216559,-0.936596834,,8730,2037.244887,-6.041286718
8.74,52.45225688,-205.9590831,2039.270511,7.140662396,-23.75628674,202.483361,-0.395802091,-0.035652132,-0.089044114,0.913153862,-0.010091476,0.006599405,12.77443926,55.43111363,-5.699969677,90,0,-0.032303942,1.198911946,-15.85707208,0.080241677,0.138960526,-0.935860178,,8740,2039.270511,-6.047072084
8.75,52.52366187,-206.1965861,2041.294553,7.140335343,-23.74430816,202.3248949,-0.45325816,-0.04127509,-0.086646416,0.886033108,-0.009201593,0.007938483,12.76508419,55.43111149,-5.699968544,90,0,-0.033032366,1.201537679,-15.86040743,0.097530165,0.128486398,-0.935166487,,8750,2041.294553,-6.050407435
8.76,52.59506356,-206.4339693,2043.31701,7.139999867,-23.73227942,202.1662709,-0.508826348,-0.046733819,-0.08389638,0.855325418,-0.008145261,0.009162255,12.755736,55.43110936,-5.699967411,90,0,-0.033863355,1.204725247,-15.86686811,0.11348489,0.115921276,-0.934521924,,8760,2043.31701,-6.056868115
8.77,52.66646185,-206.671232,2045.33788,7.139655238,-23.72020545,202.0075119,-0.56228462,-0.052006419,-0.080805455,0.82116349,-0.006937092,0.0102505,12.74639411,55.43110722,-5.699966278,90,0,-0.03478133,1.207881777,-15.87346748,0.127855261,0.101423155,-0.933920449,,8770,2045.33788,-6.063467479
8.78,52.73785665,-206.9083738,2047.357162,7.139300844,-23.70809514,201.8486602,-0.613421108,-0.057071867,-0.077386488,0.783694114,-0.005594197,0.011184928,12.73705801,55.43110508,-5.699965145,90,0,-0.035779922,1.21081233,-15.87927092,0.140408905,0.08518141,-0.933352867,,8780,2047.357162,-6.069270921
8.79,52.80924784,-207.1453942,2049.374855,7.138936137,-23.69595908,201.6897666,-0.662032779,-0.061909908,-0.073653489,0.743075721,-0.004135722,0.011948976,12.72772731,55.43110295,-5.699964012,90,0,-0.03686074,1.213666281,-15.8851189,0.15093009,0.067411451,-0.932808823,,8790,2049.374855,-6.0751189
8.8,52.88063534,-207.382293,2051.390958,7.13856046,-23.68380255,201.5308532,-0.707929485,-0.066501425,-0.069621868,0.6994807,-0.002583109,0.012528824,12.71840179,55.43110082,-5.699962879,90,0,-0.038019245,1.216447779,-15.89109908,0.159231607,0.048360306,-0.932283599,,8800,2051.390958,-6.081099081
8.81,52.95201901,-207.61907,2053.405471,7.138173102,-23.67162734,201.371924,-0.750930326,-0.070828119,-0.065307974,0.653090707,-0.000959242,0.012912674,12.70908133,55.43109869,-5.699961747,90,0,-0.039247946,1.219100964,-15.89698616,0.165147778,0.028295608,-0.931776055,,8810,2053.405471,-6.086986159
8.82,53.02339875,-207.8557251,2055.418394,7.137773333,-23.65943091,201.21296,-0.790869654,-0.074873057,-0.060729483,0.604100371,0.000711227,0.013092212,12.69976583,55.43109655,-5.699960614,90,0,-0.040539822,1.221638265,-15.9028989,0.168551679,0.007512492,-0.93128916,,8820,2055.418394,-6.092898901
8.83,53.09477442,-208.0922582,2057.429728,7.13736045,-23.64721023,201.0539391,-0.82759175,-0.0786202,-0.055904846,0.552711819,0.002402774,0.013061433,12.69045516,55.43109442,-5.699959482,90,0,-0.041886038,1.224059213,-15.90888594,0.169343525,-0.013679203,-0.930826371,,8830,2057.429728,-6.098885938
8.84,53.16614591,-208.328669,2059.439472,7.136933842,-23.63496467,200.8948507,-0.860956978,-0.082054967,-0.050853644,0.49913797,0.004088843,0.012818132,12.68114911,55.4310923,-5.699958349,90,0,-0.043271882,1.226262875,-15.91447412,0.167470135,-0.034950389,-0.930388856,,8840,2059.439472,-6.104474116
8.85,53.23751306,-208.5649574,2061.447625,7.136493087,-23.62269413,200.7356869,-0.890837639,-0.085163869,-0.045596157,0.443598287,0.005742721,0.012362923,12.6718474,55.43109017,-5.699957217,90,0,-0.044686417,1.228281376,-15.91985957,0.162913094,-0.055965305,-0.929977112,,8850,2061.447625,-6.109859566
8.86,53.30887573,-208.801123,2063.454186,7.136038085,-23.61039867,200.5764417,-0.917123162,-0.087934987,-0.040153595,0.386320909,0.007337775,0.011700457,12.66254972,55.43108804,-5.699956084,90,0,-0.046127953,1.230434739,-15.92669232,0.15570394,-0.076382352,-0.929591148,,8860,2063.454186,-6.116692321
8.87,53.38023378,-209.0371655,2065.459155,7.135568852,-23.59808137,200.4171235,-0.939714004,-0.090357425,-0.034547652,0.327538218,0.008847795,0.010837904,12.6532558,55.43108592,-5.699954952,90,0,-0.047579811,1.232584203,-15.93428956,0.145907476,-0.095861843,-0.929228466,,8870,2065.459155,-6.124289558
8.88,53.45158707,-209.2730848,2067.46253,7.135085564,-23.58575169,200.2577717,-0.95853015,-0.092422096,-0.02880082,0.267489596,0.010247474,0.009786861,12.64396539,55.43108379,-5.69995382,90,0,-0.048991142,1.233544087,-15.93664738,0.133647794,-0.114069628,-0.928881334,,8880,2067.46253,-6.126647384
8.89,53.52293545,-209.5088806,2069.464311,7.134588272,-23.57341108,200.0983848,-0.973502527,-0.094120934,-0.022935925,0.206417144,0.011512589,0.008561192,12.6346783,55.43108167,-5.699952688,90,0,-0.050357775,1.233659564,-15.93552073,0.11908066,-0.13068245,-0.928549207,,8890,2069.464311,-6.125520728
8.9,53.59427878,-209.7445528,2071.464497,7.134076667,-23.56103976,199.9388543,-0.984582331,-0.095447763,-0.01697634,0.144567315,0.012621246,0.007178843,12.62539427,55.43107955,-5.699951556,90,0,-0.051798141,1.237273797,-15.9529321,0.102419667,-0.145401548,-0.928250423,,8900,2071.464497,-6.142932098
8.91,53.66561694,-209.9801013,2073.463087,7.133551307,-23.5486428,199.779198,-0.991731492,-0.096397424,-0.01094564,0.082187864,0.013553239,0.005659653,12.61611319,55.43107743,-5.699950424,90,0,-0.053276082,1.243703421,-15.98539205,0.0839055,-0.157948284,-0.927981304,,8910,2073.463087,-6.175392046
8.92,53.73694978,-210.2155262,2075.460083,7.133015237,-23.53630101,199.6198191,-0.994932908,-0.096966748,-0.004867712,0.019528314,0.014292012,0.004026971,12.60683516,55.43107531,-5.699949292,90,0,-0.05428843,1.237075674,-15.95232756,0.063829147,-0.168088723,-0.927671095,,8920,2075.460083,-6.142327564
8.93,53.80827722,-210.4508281,2077.455487,7.132471534,-23.524092,199.4611047,-0.994179921,-0.097153565,0.00123348,-0.043161829,0.014823053,0.002305565,12.5975606,55.43107319,-5.69994816,90,0,-0.054560722,1.208968883,-15.8109865,0.042502537,-0.17561501,-0.927252902,,8930,2077.455487,-6.000986503
8.94,53.8795992,-210.6860086,2079.449308,7.131922097,-23.51204494,199.3031958,-0.989487017,-0.096957734,0.007333911,-0.10563402,0.015136232,0.000522749,12.58829074,55.43107107,-5.699947028,90,0,-0.054754899,1.181455978,-15.67339565,0.020275794,-0.18037603,-0.926705895,,8940,2079.449308,-5.863395646
8.95,53.95091565,-210.9210694,2081.441553,7.131368238,-23.50016659,199.1461196,-0.980878762,-0.096380083,0.013409601,-0.167640966,0.015223717,-0.001293336,12.5790269,55.43106896,-5.699945897,90,0,-0.055447437,1.173782694,-15.63720872,-0.002487313,-0.182250865,-0.926029484,,8950,2081.441553,-5.827208716
8.96,54.02222654,-211.156012,2083.432231,7.130810017,-23.48841824,198.9896735,-0.96840061,-0.095423457,0.019436778,-0.228939061,0.01508272,-0.00311336,12.56977014,55.43106684,-5.699944765,90,0,-0.056306859,1.175474995,-15.64915299,-0.025401004,-0.181185517,-0.925262666,,8960,2083.432231,-5.839152995
8.97,54.09353182,-211.3908376,2085.421346,7.130247267,-23.47675257,198.8336119,-0.952107698,-0.094091639,0.025391824,-0.289287101,0.01471292,-0.004907811,12.5605213,55.43106473,-5.699943634,90,0,-0.056918562,1.173319901,-15.64204733,-0.048074933,-0.177159394,-0.924451297,,8970,2085.421346,-5.832047329
8.98,54.16483145,-211.6255467,2087.408901,7.129679979,-23.46512709,198.6777147,-0.932075389,-0.0923904,0.031251576,-0.348450168,0.014119386,-0.006647446,12.55128068,55.43106261,-5.699942502,90,0,-0.057306076,1.16837507,-15.6211845,-0.070119427,-0.170225986,-0.923634746,,8980,2087.408901,-5.811184497
8.99,54.23612539,-211.8601397,2089.394898,7.12910837,-23.45350715,198.5218024,-0.908388295,-0.090326421,0.036993136,-0.406196865,0.013309702,-0.008303465,12.54204832,55.4310605,-5.699941371,90,0,-0.057573824,1.164311531,-15.60512754,-0.091149492,-0.160473562,-0.922844584,,8990,2089.394898,-5.795127535
9,54.3074136,-212.0946166,2091.379336,7.128533497,-23.44188751,198.3658456,-0.881150108,-0.087908283,0.042594303,-0.462304562,0.012296775,-0.009848707,12.53282394,55.43105839,-5.69994024,90,0,-0.057711977,1.16098461,-15.5930533,-0.110800048,-0.14806422,-0.922084955,,9000,2091.379336,-5.783053299
9.01,54.37869605,-212.3289775,2093.362215,7.127956765,-23.43027334,198.2098681,-0.850473298,-0.085145441,0.04803325,-0.516555253,0.011095832,-0.011257086,12.52360713,55.43105628,-5.699939109,90,0,-0.057685895,1.157402473,-15.57983321,-0.128719894,-0.133192535,-0.921350469,,9010,2093.362215,-5.769833207
9.02,54.44997274,-212.5632225,2095.343535,7.127380192,-23.41868102,198.0539522,-0.816487919,-0.08204913,0.053289065,-0.568741932,0.009726377,-0.012505626,12.51439762,55.43105417,-5.699937978,90,0,-0.057494383,1.15359863,-15.56554151,-0.14459973,-0.116113637,-0.920625887,,9020,2095.343535,-5.75554151
9.03,54.52124367,-212.7973516,2097.323296,7.126805957,-23.40712889,197.8981905,-0.77933229,-0.078631424,0.058341319,-0.618663308,0.008209816,-0.013573057,12.5051952,55.43105206,-5.699936847,90,0,-0.057145514,1.14987396,-15.55160927,-0.158153523,-0.097109515,-0.919894418,,9030,2097.323296,-5.741609272
9.04,54.59250888,-213.0313653,2099.3015,7.126236085,-23.39562629,197.7426316,-0.739160502,-0.074906019,0.063170701,-0.66613102,0.006570812,-0.014442309,12.49599994,55.43104995,-5.699935716,90,0,-0.056640756,1.146232883,-15.53796402,-0.169153065,-0.076507355,-0.919147874,,9040,2099.3015,-5.72796402
9.05,54.66376841,-213.2652641,2101.278148,7.125672483,-23.38417789,197.5873009,-0.696134324,-0.070887406,0.067758496,-0.710963507,0.004835504,-0.015098543,12.48681203,55.43104785,-5.699934586,90,0,-0.055980599,1.142601378,-15.5241348,-0.177400856,-0.054654629,-0.918382412,,9050,2101.278148,-5.714134797
9.06,54.73502234,-213.4990485,2103.253244,7.125116638,-23.37277872,197.4321765,-0.650429234,-0.066591516,0.072087283,-0.752993729,0.003032136,-0.015531772,12.47763173,55.43104574,-5.699933455,90,0,-0.055174189,1.139072154,-15.5104921,-0.182766155,-0.031927019,-0.917602686,,9060,2103.253244,-5.700492097
9.07,54.80627076,-213.7327192,2105.226789,7.124569856,-23.36142027,197.2772187,-0.602227699,-0.062035015,0.076140349,-0.792062539,0.001189889,-0.015734626,12.46845929,55.43104364,-5.699932324,90,0,-0.054232669,1.135752854,-15.4974855,-0.185154165,-0.008712539,-0.916816385,,9070,2105.226789,-5.687485497
9.08,54.87751375,-213.9662765,2107.198786,7.124033291,-23.35009612,197.1223998,-0.551723643,-0.057235807,0.079902412,-0.828026534,-0.00066133,-0.015704827,12.45929486,55.43104154,-5.699931194,90,0,-0.053156611,1.132375645,-15.48369701,-0.184539882,0.014592298,-0.91602877,,9080,2107.198786,-5.673697013
9.09,54.94875144,-214.1997209,2109.169236,7.123508005,-23.33880066,196.9676962,-0.499117171,-0.052212463,0.083359013,-0.860751289,-0.002491382,-0.015442951,12.45013848,55.43103944,-5.699930064,90,0,-0.051947692,1.128660215,-15.46764988,-0.180937328,0.03758867,-0.915244075,,9090,2109.169236,-5.657649878
9.1,55.01998395,-214.4330526,2111.138141,7.122994807,-23.3275269,196.8130791,-0.444617481,-0.046984573,0.086497223,-0.890118949,-0.004270875,-0.014954508,12.44099005,55.43103733,-5.699928933,90,0,-0.050656327,1.125624853,-15.45435401,-0.174427575,0.059890033,-0.914467011,,9100,2111.138141,-5.644354006
9.11,55.09121138,-214.6662717,2113.105499,7.122494445,-23.31626953,196.6585286,-0.388438997,-0.041572316,0.089305046,-0.916021687,-0.005971005,-0.014247918,12.4318494,55.43103524,-5.699927803,90,0,-0.049339891,1.12444905,-15.4496294,-0.165131187,0.081119182,-0.913700551,,9110,2113.105499,-5.639629398
9.12,55.16243389,-214.8993786,2115.071314,7.122008278,-23.30504575,196.5041382,-0.330802842,-0.035996665,0.091772085,-0.938368738,-0.007565034,-0.013335995,12.42271652,55.43103314,-5.699926673,90,0,-0.047888144,1.121612698,-15.43586791,-0.153227461,0.100929784,-0.912928603,,9120,2115.071314,-5.625867911
9.13,55.23365162,-215.1323734,2117.035586,7.121537747,-23.29387835,196.3500297,-0.271934251,-0.030279085,0.093888984,-0.957080361,-0.009027645,-0.012234312,12.41359146,55.43103104,-5.699925543,90,0,-0.046151891,1.112488879,-15.3899483,-0.138932358,0.118996516,-0.912130332,,9130,2117.035586,-5.579948305
9.14,55.3048647,-215.3652561,2118.998315,7.121081438,-23.28271242,196.1959369,-0.212062804,-0.024441603,0.095648004,-0.972093812,-0.010336476,-0.01096194,12.40447389,55.43102894,-5.699924413,90,0,-0.044592347,1.109402145,-15.3733053,-0.122506231,0.135036234,-0.911350721,,9140,2118.998315,-5.5633053
9.15,55.37607325,-215.5980264,2120.959498,7.120636212,-23.27144711,196.0413644,-0.151420924,-0.018506621,0.097042544,-0.983358224,-0.011471296,-0.009540313,12.39536324,55.43102685,-5.699923283,90,0,-0.043957521,1.132629376,-15.48704001,-0.104239428,0.148796141,-0.910673543,,9150,2120.959498,-5.677040014
9.16,55.44727741,-215.8306833,2122.919133,7.120199824,-23.26001631,195.8859911,-0.090243094,-0.012496887,0.098067668,-0.99083999,-0.0124157,-0.007993398,12.38625882,55.43102475,-5.699922153,90,0,-0.043764702,1.168109479,-15.66096245,-0.084454724,0.160076996,-0.910151697,,9160,2122.919133,-5.850962448
9.17,55.51847728,-216.0632262,2124.877215,7.119770882,-23.24838497,195.7296514,-0.028765205,-0.006435396,0.098719685,-0.994518391,-0.013156156,-0.006346979,12.37715976,55.43102266,-5.699921023,90,0,-0.042757618,1.180206755,-15.71726605,-0.063497776,0.168719775,-0.909810547,,9170,2124.877215,-5.907266054
9.18,55.58967294,-216.295653,2126.833736,7.119351206,-23.23661452,195.5726619,0.032776828,-0.00034527,0.098996352,-0.994387489,-0.013682662,-0.004627943,12.3680644,55.43102056,-5.699919894,90,0,-0.04101889,1.170761083,-15.66517675,-0.041723033,0.174613853,-0.909590619,,9180,2126.833736,-5.85517675
9.19,55.66086445,-216.5279615,2128.788684,7.118944726,-23.22483044,195.4156583,0.094147469,0.005750281,0.098896863,-0.990455967,-0.01398875,-0.002864081,12.35897075,55.43101847,-5.699918764,90,0,-0.039476421,1.165261442,-15.63194554,-0.019491545,0.177696604,-0.909376921,,9190,2128.788684,-5.821945537
9.2,55.73205193,-216.7601511,2130.742057,7.118553638,-23.21311076,195.2590383,0.155112925,0.011828095,0.098421958,-0.982748124,-0.014071902,-0.001083542,12.34987823,55.43101638,-5.699917635,90,0,-0.038121489,1.162940065,-15.61377466,0.002834995,0.177957067,-0.909099785,,9200,2130.742057,-5.803774655
9.21,55.80323553,-216.9922225,2132.693859,7.118178414,-23.20148996,195.1029814,0.215441659,0.017865119,0.097573651,-0.971301004,-0.0139328,0.00068563,12.34078749,55.43101429,-5.699916505,90,0,-0.036804697,1.159119961,-15.58736176,0.024900006,0.175425877,-0.908730594,,9210,2132.693859,-5.777361763
9.22,55.87441543,-217.2241776,2134.644101,7.117817466,-23.1899528,194.9474188,0.274905381,0.023838496,0.096355443,-0.956166549,-0.013575841,0.002415821,12.33170049,55.4310122,-5.699915376,90,0,-0.035596819,1.155355732,-15.56051769,0.04635709,0.170181676,-0.908287108,,9220,2134.644101,-5.750517687
9.23,55.9455918,-217.4560184,2136.592792,7.117468435,-23.1784662,194.7921921,0.333280223,0.029725684,0.094772266,-0.937410909,-0.013008839,0.004080523,12.32261888,55.43101012,-5.699914246,90,0,-0.03452814,1.152109424,-15.53560426,0.066878031,0.162345836,-0.907801366,,9230,2136.592792,-5.725604263
9.24,56.01676479,-217.6877459,2138.53994,7.117128798,-23.16699539,194.6371343,0.39034671,0.035504468,0.092830295,-0.915112472,-0.012242495,0.005654462,12.31354366,55.43100803,-5.699913117,90,0,-0.033594526,1.148904169,-15.51030078,0.08615358,0.152075077,-0.907304855,,9240,2138.53994,-5.700300775
9.25,56.08793445,-217.9193598,2140.485542,7.116796829,-23.15553106,194.4822043,0.44589192,0.04115316,0.090537231,-0.889364541,-0.011290896,0.007114397,12.30447433,55.43100595,-5.699911988,90,0,-0.032809849,1.145777298,-15.48485948,0.103904069,0.139566132,-0.906803196,,9250,2140.485542,-5.674859477
9.26,56.15910084,-218.1508593,2142.429598,7.116471008,-23.14407303,194.3274064,0.499708824,0.046650554,0.08790194,-0.860271714,-0.010170484,0.008438951,12.29541033,55.43100386,-5.699910858,90,0,-0.032185994,1.142782647,-15.45962424,0.119877579,0.125042855,-0.906294053,,9260,2142.429598,-5.649624241
9.27,56.230264,-218.3822443,2144.372106,7.116149873,-23.13262629,194.1727696,0.551597415,0.051976032,0.084934551,-0.827950793,-0.008900086,0.009609002,12.2863514,55.43100178,-5.699909729,90,0,-0.031726605,1.139843458,-15.43429693,0.133855351,0.108756038,-0.905771887,,9270,2144.372106,-5.624296932
9.28,56.30142395,-218.6135146,2146.313067,7.115832139,-23.1212024,194.0183546,0.601367499,0.057109833,0.081646645,-0.792532446,-0.00750083,0.010608664,12.27729741,55.4309997,-5.6999086,90,0,-0.031437847,1.137005423,-15.4091845,0.145661735,0.090980106,-0.905226085,,9280,2146.313067,-5.599184497
9.29,56.37258071,-218.8446701,2148.252482,7.115516594,-23.10981543,193.8642345,0.648834961,0.062032725,0.07805066,-0.754155503,-0.005995112,0.011424043,12.26824832,55.43099761,-5.699907471,90,0,-0.031325996,1.134351418,-15.38477831,0.155147256,0.072002161,-0.904644251,,9290,2148.252482,-5.574778313
9.3,56.4437343,-219.0757113,2150.190354,7.115201787,-23.09847173,193.7104421,0.693827413,0.066726533,0.07416041,-0.712971731,-0.004406745,0.01204494,12.25920458,55.43099553,-5.699906342,90,0,-0.03138137,1.131624346,-15.35989844,0.162209139,0.052121025,-0.904022212,,9300,2150.190354,-5.549898444
