Time,X,Y,Z,VX,VY,VZ,Euler 0,Euler 1,Euler 2,Euler 3,Omega 1,Omega 2,Omega 3,Latitude,Longitude,Inclination,Heading,Ax,Ay,Az,Alpha 1,Alpha 2,Alpha 3
4.51,-66.42319251,-188.257847,997.9926643,-21.50101469,-61.29006122,274.2368822,0.987512898,0.145326642,-0.060800289,-0.001437368,-0.000807455,-0.009251778,6.75E-15,55.431273,-5.701856021,90,0,1.808687214,4.351412469,-22.77740353,0.375515786,-0.123263353,-3.26E-14
4.52,-66.63811241,-188.8705305,1000.733896,-21.48297629,-61.24664777,274.0096628,0.987509114,0.145331892,-0.060849023,-0.001444211,0.002987409,-0.010491201,6.46E-15,55.43126749,-5.701859431,90,0,1.796231945,4.324508491,-22.64746416,0.382482008,-0.124303518,-3.12E-14
4.53,-66.85284874,-189.4827721,1003.472832,-21.46418219,-61.20141733,273.7767237,0.987502168,0.145356023,-0.060903924,-0.001450794,0.006821266,-0.011731175,6.16E-15,55.43126197,-5.701862839,90,0,1.894929468,4.560408664,-23.41004614,0.383264581,-0.123364735,-2.97E-14
4.54,-67.06739603,-190.0945588,1006.209431,-21.44526697,-61.15589493,273.5428921,0.987492063,0.145399026,-0.060964928,-0.001457106,0.010630821,-0.012951573,5.71E-15,55.43125647,-5.701866243,90,0,1.884330574,4.534917011,-23.32819776,0.378018143,-0.120516049,-2.75E-14
4.55,-67.2817549,-190.705892,1008.943696,-21.42647308,-61.11067322,273.3098948,0.987478859,0.145460548,-0.061031859,-0.001463143,0.014350299,-0.014131698,6.90E-15,55.43125096,-5.701869644,90,0,1.871953903,4.503776359,-23.24846247,0.367006983,-0.115861949,-3.32E-14
4.56,-67.4959266,-191.3167751,1011.675635,-21.40782097,-61.06581359,273.0777512,0.987462647,0.145540024,-0.061104483,-0.001468904,0.01792911,-0.015255815,1.07E-14,55.43124546,-5.701873043,90,0,1.85834757,4.468312632,-23.17433107,0.350532813,-0.109514035,-5.15E-14
4.57,-67.70991238,-191.9272111,1014.405256,-21.38931505,-61.02133809,272.8463736,0.987443547,0.14563673,-0.061182525,-0.001474394,0.021323467,-0.016310454,1.56E-14,55.43123997,-5.701876437,90,0,1.843186209,4.427787528,-23.10228842,0.328934812,-0.101593689,-7.49E-14
4.58,-67.92371372,-192.5372041,1017.132566,-21.37096867,-60.97729102,272.6157376,0.987421723,0.145749668,-0.061265616,-0.001479618,0.024487263,-0.017281576,1.27E-14,55.43123447,-5.70187983,90,0,1.826430931,4.382171122,-23.03090201,0.30264066,-0.09225114,-6.08E-14
4.59,-68.13733235,-193.1467587,1019.857572,-21.35279258,-60.93371176,272.3857904,0.987397386,0.14587756,-0.061353296,-0.001484589,0.027371445,-0.01815438,-6.73E-15,55.43122899,-5.70188322,90,0,1.808545696,4.332635158,-22.96232427,0.272169655,-0.081666676,3.23E-14
4.6,-68.35077015,-193.7558801,1022.580282,-21.33479753,-60.89063879,272.1564959,0.987370784,0.146018889,-0.06144503,-0.00148932,0.029932899,-0.018916106,-4.08E-14,55.4312235,-5.701886606,90,0,1.790722946,4.282091851,-22.90415487,0.238104073,-0.070038743,1.95E-13
4.61,-68.564029,-194.3645736,1025.300703,-21.31700095,-60.84812447,271.9278936,0.987342195,0.146171985,-0.061540244,-0.001493831,0.032137371,-0.019556903,-8.28E-14,55.43121802,-5.70188999,90,0,1.768155581,4.219320221,-22.81773529,0.201054125,-0.057571886,3.96E-13
4.62,-68.77711086,-194.9728447,1028.018841,-21.29939982,-60.80617133,271.6998873,0.98731192,0.146335026,-0.061638324,-0.001498143,0.033958605,-0.02006956,-1.24E-13,55.43121254,-5.701893372,90,0,1.748556245,4.162639169,-22.76068662,0.161661153,-0.044478073,5.92E-13
4.63,-68.99001773,-195.5806993,1030.734702,-21.28197416,-60.76474039,271.47227,0.987280284,0.146506052,-0.061738614,-0.001502282,0.035377617,-0.020449263,-1.55E-13,55.43120707,-5.701896748,90,0,1.749730134,4.154182028,-22.86824012,0.120593333,-0.030975562,7.40E-13
4.64,-69.20275174,-196.1881434,1033.448293,-21.26477782,-60.72396555,271.2454166,0.987247615,0.146683109,-0.061840469,-0.001506275,0.036380375,-0.020692769,-1.76E-13,55.4312016,-5.701900124,90,0,1.737146778,4.112662493,-22.872839,0.078501316,-0.017275438,8.37E-13
4.65,-69.41531502,-196.7951831,1036.159621,-21.24788705,-60.6840332,271.0198787,0.987214238,0.146864246,-0.061943244,-0.001510148,0.036954394,-0.020797324,-1.88E-13,55.43119614,-5.701903498,90,0,1.66037037,3.919285691,-22.38451669,0.03602983,-0.003586401,8.94E-13
4.66,-69.62770963,-197.4018246,1038.868691,-21.23125849,-60.64484537,270.7953145,0.987180505,0.14704737,-0.062046259,-0.001513932,0.037097355,-0.020763495,-1.92E-13,55.43119068,-5.701906867,90,0,1.549908141,3.646155738,-21.63627007,-0.006153343,0.009878562,9.15E-13
4.67,-69.83993742,-198.0080736,1041.575506,-21.21464658,-60.60582368,270.5698733,0.98714681,0.147230146,-0.062148771,-0.001517662,0.036824106,-0.020597457,-1.90E-13,55.43118522,-5.701910236,90,0,1.573015109,3.687887681,-21.91355063,-0.047341471,0.022899232,9.03E-13
4.68,-70.05199934,-198.6139337,1044.280063,-21.19773301,-60.56621778,270.3411491,0.987113536,0.147410299,-0.062250059,-0.001521376,0.036150867,-0.020305785,-1.82E-13,55.43117976,-5.701913601,90,0,1.731030107,4.047786224,-23.2243193,-0.086849888,0.035262802,8.63E-13
4.69,-70.26389078,-199.2193953,1046.982316,-21.18054721,-60.52609673,270.1094203,0.987080979,0.147586103,-0.06234958,-0.001525101,0.035093987,-0.019894753,-1.73E-13,55.43117431,-5.701916964,90,0,1.707675006,3.980096657,-23.1323416,-0.124171167,0.046813001,8.23E-13
4.7,-70.4756113,-199.8244586,1049.682255,-21.16353341,-60.48650543,269.8781804,0.98704947,0.147755631,-0.062446734,-0.00152887,0.03367994,-0.019373978,-1.65E-13,55.43116886,-5.701920323,90,0,1.690775398,3.927982416,-23.08275911,-0.158759314,0.057384514,7.84E-13
4.71,-70.68716262,-200.4291289,1052.379885,-21.14670316,-60.44746698,269.6475946,0.98701928,0.147917294,-0.062541035,-0.001532712,0.031937198,-0.018753503,-1.58E-13,55.43116342,-5.70192368,90,0,1.674517662,3.877864415,-23.02962289,-0.190181006,0.066848393,7.47E-13
4.72,-70.89854625,-201.0334106,1055.07521,-21.13003667,-60.40892983,269.4175901,0.986990637,0.148069781,-0.062632087,-0.001536651,0.02989541,-0.018043569,-1.50E-13,55.43115798,-5.701927034,90,0,1.659474447,3.831204585,-22.97641428,-0.218095143,0.075105388,7.12E-13
4.73,-71.10976376,-201.6373088,1057.768238,-21.11351697,-60.37084744,269.1881347,0.98696378,0.148211701,-0.062719475,-0.001540713,0.027591251,-0.017256704,-1.43E-13,55.43115254,-5.701930385,90,0,1.645651358,3.788136531,-22.92221892,-0.242149881,0.08205487,6.77E-13
4.74,-71.32081671,-202.2408281,1060.458974,-21.09712718,-60.33317205,268.9592119,0.986938937,0.14834174,-0.062802815,-0.001544926,0.025066809,-0.016407106,-1.37E-13,55.43114711,-5.701933734,90,0,1.633177747,3.749081672,-22.86717176,-0.262029535,0.087609301,6.45E-13
4.75,-71.5317064,-202.8439726,1063.147423,-21.08085356,-60.29586237,268.7308334,0.98691629,0.148458855,-0.06288181,-0.001549312,0.022365824,-0.015509332,-1.30E-13,55.43114168,-5.70193708,90,0,1.622074455,3.714186191,-22.8108196,-0.27750747,0.091709965,6.14E-13
4.76,-71.7424339,-203.4467458,1065.833592,-21.06468231,-60.25887627,268.503013,0.986895972,0.148562283,-0.062956258,-0.001553889,0.01953276,-0.014577995,-1.24E-13,55.43113625,-5.701940424,90,0,1.612440983,3.683758939,-22.75354831,-0.288447463,0.094327123,5.84E-13
4.77,-71.95300018,-204.0491506,1068.517485,-21.04859882,-60.22216902,268.2757609,0.986878078,0.14865149,-0.063026029,-0.001558673,0.016613151,-0.013627909,-1.18E-13,55.43113083,-5.701943764,90,0,1.604375776,3.658088853,-22.69592923,-0.294786271,0.095454546,5.56E-13
4.78,-72.16340607,-204.6511897,1071.19911,-21.03259137,-60.18570226,268.0491096,0.986862669,0.148726131,-0.063091058,-0.001563677,0.013652656,-0.012673807,-1.13E-13,55.4311254,-5.701947104,90,0,1.597445108,3.636205489,-22.63467747,-0.296520493,0.09510502,5.30E-13
4.79,-72.3736523,-205.2528655,1073.87847,-21.01664591,-60.1494319,267.8230736,0.986849776,0.148786027,-0.063151331,-0.001568911,0.010696718,-0.011730254,-1.08E-13,55.43111999,-5.701950439,90,0,1.59162639,3.618086945,-22.56974716,-0.293697595,0.093307437,5.06E-13
4.8,-72.58373928,-205.8541793,1076.555573,-21.00073948,-60.11329246,267.5975982,0.986839364,0.148831398,-0.063206962,-0.001574378,0.007790121,-0.010811359,-1.03E-13,55.43111457,-5.701953773,90,0,1.588467141,3.607352375,-22.51326466,-0.286485553,0.090128814,4.83E-13
4.81,-72.79366739,-206.4551323,1079.230425,-20.98485972,-60.07724318,267.3727054,0.986831367,0.14886262,-0.063258116,-0.001580081,0.004976418,-0.009930743,-9.86E-14,55.43110916,-5.701957104,90,0,1.587734693,3.603445209,-22.4640441,-0.275098208,0.085650362,4.62E-13
4.82,-73.00343705,-207.0557256,1081.903032,-20.969029,-60.04132494,267.1486712,0.98682568,0.148880308,-0.063305034,-0.001586015,0.002296017,-0.009100882,-9.43E-14,55.43110375,-5.701960433,90,0,1.583303884,3.592009344,-22.37660577,-0.259815457,0.079973285,4.41E-13
4.83,-73.21304865,-207.6559604,1084.573404,-20.9532561,-60.0055471,266.9256628,0.986822175,0.1488852,-0.063347991,-0.001592177,-0.000212904,-0.008333465,-9.01E-14,55.43109835,-5.701963758,90,0,1.573285003,3.568583598,-22.23752186,-0.24094939,0.073208344,4.21E-13
4.84,-73.42250236,-208.2558371,1087.241548,-20.93749688,-59.96979596,266.703436,0.986820688,0.148878249,-0.06338733,-0.001598556,-0.002516673,-0.007638618,-8.60E-14,55.43109295,-5.701967082,90,0,1.569908998,3.56171137,-22.14008258,-0.218867156,0.065482461,4.02E-13
4.85,-73.63179815,-208.8553553,1089.907471,-20.92170004,-59.93394168,266.4816848,0.986821033,0.148860515,-0.063423424,-0.001605141,-0.004584477,-0.00702549,-8.21E-14,55.43108755,-5.701970403,90,0,1.58103546,3.589697759,-22.14464106,-0.193961509,0.056929813,3.83E-13
4.86,-73.84093546,-209.4545137,1092.571177,-20.9058184,-59.8978652,266.2601209,0.986822998,0.148833234,-0.0634567,-0.001611917,-0.006390859,-0.006501424,-7.83E-14,55.43108216,-5.701973722,90,0,1.597581026,3.631193592,-22.18375496,-0.166666873,0.047696159,3.65E-13
4.87,-74.04991346,-210.0533101,1095.232668,-20.88981269,-59.86146668,266.0385065,0.986826354,0.148797726,-0.063487607,-0.001618867,-0.007913641,-0.00607267,-7.47E-14,55.43107677,-5.701977037,90,0,1.61176226,3.667887692,-22.19985584,-0.137434945,0.037931742,3.48E-13
4.88,-74.25873084,-210.6517409,1097.891943,-20.87366096,-59.82468812,265.8167194,0.986830851,0.148755439,-0.063516631,-0.001625971,-0.009136493,-0.005743536,-7.13E-14,55.43107138,-5.701980351,90,0,1.625166466,3.703390155,-22.20622033,-0.106743163,0.027793212,3.32E-13
4.89,-74.46738613,-211.2498024,1100.549001,-20.85735003,-59.78749285,265.5946938,0.986836229,0.148707874,-0.06354427,-0.001633208,-0.01004665,-0.005517168,-6.81E-14,55.43106599,-5.701983661,90,0,1.63964091,3.741914546,-22.21810546,-0.075075957,0.017438374,3.16E-13
4.9,-74.67587765,-211.8474902,1103.203838,-20.84088076,-59.74987845,265.3724535,0.986842218,0.148656602,-0.063571041,-0.001640553,-0.010637467,-0.00539472,-6.50E-14,55.43106061,-5.70198697,90,0,1.654547468,3.781849805,-22.23201187,-0.042925011,0.007025507,3.02E-13
4.91,-74.88420375,-212.4447999,1105.856453,-20.82425621,-59.71184854,265.1500294,0.986848546,0.148603205,-0.06359746,-0.001647983,-0.010905896,-0.005376197,-6.20E-14,55.43105523,-5.701990275,90,0,1.669211958,3.821498985,-22.2441501,-0.010775916,-0.003290132,2.88E-13
4.92,-75.09236294,-213.0417275,1108.506843,-20.80748005,-59.67340963,264.927441,0.986854942,0.14854926,-0.063624035,-0.001655472,-0.010854778,-0.005459737,-5.92E-14,55.43104986,-5.701993578,90,0,1.683603948,3.860670872,-22.25555035,0.020900903,-0.013359887,2.74E-13
4.93,-75.30035376,-213.638269,1111.155007,-20.79055716,-59.63457206,264.704707,0.986861143,0.148496313,-0.06365126,-0.001662994,-0.01049066,-0.005642319,-5.66E-14,55.43104449,-5.701996877,90,0,1.69772289,3.899244913,-22.26741642,0.051653297,-0.023042021,2.62E-13
4.94,-75.50817477,-214.2344205,1113.800944,-20.77349468,-59.59535305,264.4818477,0.986866894,0.148445852,-0.063679607,-0.001670524,-0.009826017,-0.005919072,-5.40E-14,55.43103912,-5.702000176,90,0,1.711463167,3.936856309,-22.28006477,0.081061909,-0.032206986,2.50E-13
4.95,-75.71582452,-214.8301781,1116.444651,-20.75630018,-59.55577118,264.2588823,0.986871944,0.148399346,-0.063709537,-0.001678035,-0.008874735,-0.006284691,-5.16E-14,55.43103376,-5.70200347,90,0,1.724695982,3.973087095,-22.29361524,0.108715409,-0.040728203,2.38E-13
4.96,-75.92330164,-215.425538,1119.086128,-20.73898236,-59.51584951,264.0358216,0.986876056,0.148358192,-0.063741483,-0.001685503,-0.007657293,-0.00673182,-4.93E-14,55.4310284,-5.702006762,90,0,1.737193421,4.00729568,-22.30734312,0.134240758,-0.048493175,2.27E-13
4.97,-76.13060475,-216.0204964,1121.725373,-20.72155052,-59.47561341,263.8126707,0.986879001,0.148323742,-0.063775859,-0.001692901,-0.006197758,-0.007251992,-4.71E-14,55.43102304,-5.702010053,90,0,1.748689606,4.038755768,-22.32018244,0.157286201,-0.05539721,2.17E-13
4.98,-76.33773269,-216.6150502,1124.362384,-20.70401075,-59.43508146,263.5894083,0.986880584,0.148297146,-0.063813015,-0.001700207,-0.00452132,-0.007836506,-4.49E-14,55.43101769,-5.70201334,90,0,1.758922402,4.066765031,-22.33092291,0.177564281,-0.061356445,2.07E-13
4.99,-76.54468477,-217.2091975,1126.997162,-20.68640488,-59.39435604,263.366271,0.986880654,0.148279293,-0.063853208,-0.001707401,-0.002656649,-0.0084757,-4.29E-14,55.43101234,-5.702016623,90,0,1.758343644,4.069187923,-22.26859048,0.1948736,-0.066315511,1.97E-13
5,-76.75146291,-217.8029422,1129.629727,-20.66916313,-59.35443738,263.1463976,0.986879072,0.148271016,-0.063896679,-0.001714465,-0.000634633,-0.009159248,-4.10E-14,55.43100699,-5.702019904,90,0,1.6960844,3.928482527,-21.75288683,0.209037366,-0.070227536,1.88E-13
5.01,-76.95806881,-218.3962879,1132.260097,-20.65204434,-59.31477484,262.9278949,0.986875718,0.14827302,-0.063943624,-0.001721383,0.001512516,-0.009876479,-3.92E-14,55.43100165,-5.702023183,90,0,1.711418203,3.966374193,-21.82719764,0.219916161,-0.073057574,1.80E-13
5.02,-77.1645035,-218.9892369,1134.888283,-20.63493881,-59.27512224,262.7098535,0.986870501,0.148285847,-0.063994186,-0.001728139,0.00375211,-0.010616671,-3.69E-14,55.43099631,-5.702026458,90,0,1.714244666,3.974563916,-21.81679238,0.227421075,-0.074787089,1.69E-13
5.03,-77.37076696,-219.5817889,1137.514289,-20.61778982,-59.23535713,262.491753,0.986863358,0.148309874,-0.064048452,-0.001734722,0.006048208,-0.011368166,-3.60E-14,55.43099097,-5.702029731,90,0,1.719108011,3.986624083,-21.83069419,0.231518484,-0.075416089,1.65E-13
5.04,-77.57685869,-220.1739427,1140.138114,-20.60060398,-59.19550559,262.2735301,0.98685426,0.148345278,-0.064106436,-0.001741122,0.008358242,-0.012117319,-3.61E-14,55.43098564,-5.702033001,90,0,1.722136321,3.993578004,-21.83978887,0.232245232,-0.074968901,1.65E-13
5.05,-77.78277841,-220.7656977,1142.759756,-20.58338598,-59.15558622,262.0551417,0.986843214,0.148392014,-0.064168094,-0.001747335,0.0106527,-0.012854768,-9.37E-15,55.43098032,-5.702036268,90,0,1.724071472,3.997135168,-21.84941141,0.229681362,-0.073479735,4.28E-14
5.06,-77.98852592,-221.3570535,1145.379214,-20.5661465,-59.11563086,261.8365978,0.986830244,0.148449944,-0.064233355,-0.001753358,0.012905079,-0.013572167,4.24E-14,55.43097499,-5.702039533,90,0,1.725288277,3.998163917,-21.86208011,0.223929326,-0.070989011,-1.94E-13
5.07,-78.19410107,-221.9480099,1147.996485,-20.54890027,-59.07568265,261.6179228,0.986815412,0.148518693,-0.064302065,-0.001759192,0.015082913,-0.014259416,9.70E-14,55.43096967,-5.702042795,90,0,1.725439542,3.995881598,-21.87471206,0.215169928,-0.067563822,-4.42E-13
5.08,-78.39950385,-222.5385675,1150.611569,-20.53166045,-59.03578305,261.3991152,0.986798829,0.148597616,-0.064373977,-0.001764842,0.017148321,-0.014904855,1.29E-13,55.43096435,-5.702046053,90,0,1.72455029,3.990385354,-21.88679402,0.203670567,-0.063300396,-5.87E-13
5.09,-78.60473434,-223.1287266,1153.224464,-20.51442946,-58.99594286,261.1801502,0.986780573,0.148686243,-0.064448921,-0.001770313,0.019084772,-0.015503505,1.29E-13,55.43095904,-5.702049311,90,0,1.723224451,3.983091416,-21.90229657,0.189610723,-0.058260623,-5.89E-13
5.1,-78.80979266,-223.7184878,1155.835168,-20.49721025,-58.95617292,260.9610182,0.986760724,0.148784107,-0.064526734,-0.00177561,0.020880092,-0.016051774,9.91E-14,55.43095373,-5.702052564,90,0,1.721658122,3.974483304,-21.92220749,0.173161049,-0.052502281,-4.50E-13
5.11,-79.01467907,-224.3078523,1158.443682,-20.48002622,-58.91653544,260.7418216,0.98673942,0.148890399,-0.064607126,-0.001780742,0.022507347,-0.016541577,5.54E-14,55.43094842,-5.702055815,90,0,1.717066316,3.95824052,-21.92525318,0.154614004,-0.046126284,-2.51E-13
5.12,-79.21939368,-224.8968208,1161.050001,-20.46285936,-58.87699769,260.5223635,0.986716827,0.149004128,-0.064689751,-0.001785721,0.023941486,-0.016965537,1.18E-14,55.43094312,-5.702059064,90,0,1.714546964,3.946100381,-21.94806404,0.134309782,-0.039248166,-5.36E-14
5.13,-79.42393665,-225.4853944,1163.654123,-20.4456913,-58.83752343,260.30247,0.986693114,0.149124313,-0.064774275,-0.001790563,0.02516736,-0.01731942,-2.84E-14,55.43093782,-5.702062309,90,0,1.718634293,3.948513177,-22.02317669,0.112567858,-0.031973922,1.29E-13
5.14,-79.62830974,-226.0735776,1166.256059,-20.42876105,-58.79866316,260.0838777,0.986668384,0.149250346,-0.064860492,-0.001795274,0.026176213,-0.017600802,-5.44E-14,55.43093253,-5.702065552,90,0,1.685211985,3.864546431,-21.82532763,0.089587738,-0.024369479,2.46E-13
5.15,-79.83251494,-226.6613754,1168.855819,-20.4121756,-58.76066634,259.8673443,0.986642806,0.14938124,-0.06494807,-0.001799871,0.026956861,-0.017806708,-6.72E-14,55.43092723,-5.702068793,90,0,1.630948967,3.732449628,-21.47663294,0.065678551,-0.016536281,3.04E-13
5.16,-80.03655425,-227.2487935,1171.453411,-20.39582707,-58.72329195,259.6520391,0.986616628,0.149515542,-0.065036525,-0.001804375,0.027495936,-0.017933749,-8.06E-14,55.43092194,-5.70207203,90,0,1.623264484,3.70667435,-21.47247714,0.041285792,-0.008619767,3.64E-13
5.17,-80.24043045,-227.8358391,1174.048851,-20.37960096,-58.68628124,259.4371073,0.986590081,0.149651916,-0.06512542,-0.001808808,0.027789296,-0.0179814,-9.62E-14,55.43091666,-5.702075265,90,0,1.621929135,3.695192979,-21.51525733,0.016802353,-0.000746129,4.34E-13
5.18,-80.44414507,-228.4225166,1176.642144,-20.36343615,-58.64949619,259.2221021,0.986563378,0.149789112,-0.065214349,-0.001813192,0.027838038,-0.017950752,-1.11E-13,55.43091138,-5.702078497,90,0,1.61588332,3.672776646,-21.52252393,-0.00741384,0.006971104,4.99E-13
5.19,-80.64769862,-229.008828,1179.233288,-20.3473109,-58.61288801,259.0068758,0.986536728,0.149925931,-0.065302929,-0.001817548,0.027646636,-0.017843938,-1.21E-13,55.4309061,-5.702081727,90,0,1.612031933,3.655330133,-21.54428798,-0.031026892,0.014426442,5.45E-13
5.2,-80.85109128,-229.5947746,1181.82228,-20.33121991,-58.57644446,258.7914122,0.986510331,0.150061221,-0.065390794,-0.001821897,0.027223419,-0.017664287,-1.28E-13,55.43090082,-5.702084955,90,0,1.607868811,3.637205193,-21.56125839,-0.053723588,0.021522766,5.76E-13
5.21,-81.0543232,-230.1803576,1184.409116,-20.31516468,-58.54016779,258.5757545,0.986484377,0.150193886,-0.0654776,-0.00182626,0.026580321,-0.017416243,-1.36E-13,55.43089555,-5.702088179,90,0,1.604202349,3.62034023,-21.57863771,-0.075214937,0.028171725,6.11E-13
5.22,-81.2573947,-230.7655785,1186.993795,-20.29914168,-58.50404834,258.3599124,0.986459048,0.150322879,-0.065563023,-0.001830657,0.025730562,-0.017104627,-1.46E-13,55.43089028,-5.702091401,90,0,1.60100016,3.604746471,-21.59549796,-0.095230261,0.034291125,6.56E-13
5.23,-81.4603061,-231.350439,1189.576314,-20.28314563,-58.46807176,258.1438872,0.986434517,0.150447213,-0.065646757,-0.001835108,0.024689249,-0.016734827,-1.58E-13,55.43088502,-5.70209462,90,0,1.598271238,3.590522926,-21.61124736,-0.113520126,0.039806081,7.10E-13
5.24,-81.66305761,-231.9349402,1192.156672,-20.2671699,-58.43221974,257.9276793,0.98641094,0.150565995,-0.06572853,-0.001839631,0.023474666,-0.016313185,-1.72E-13,55.43087975,-5.702097838,90,0,1.596461788,3.578757807,-21.62855958,-0.129869385,0.044653547,7.71E-13
5.25,-81.86564947,-232.5190835,1194.734868,-20.25121201,-58.39648266,257.7113232,0.98638846,0.150678419,-0.065808103,-0.001844244,0.022106909,-0.015846566,-1.87E-13,55.43087449,-5.702101052,90,0,1.595210863,3.568700053,-21.64437004,-0.144092558,0.048780379,8.35E-13
5.26,-82.06808187,-233.10287,1197.3109,-20.23527313,-58.36085848,257.4948842,0.9863672,0.150783784,-0.065885269,-0.001848963,0.02060794,-0.015342369,-2.01E-13,55.43086924,-5.702104264,90,0,1.593354949,3.557768249,-21.64991495,-0.156037732,0.052144585,8.97E-13
